,BOROUGH,SITE_STATUS,SITE_NAME,SITE_NUMBER,Entrance,lng,lat,Entrance_Type,All_Election_Districts
1982,BROOKLYN,A,PS 56 New,B0087,170 Gates Avenue Brooklyn 11238,-73.960611,40.684906,Voter,"[38, 50, 48, 49]"
1983,BROOKLYN,A,PS 56 New,B0087,Enter on Downing Street Brooklyn 11238,-73.97,40.68,Handicap,"[38, 50, 48, 49]"
1984,STATEN IS,A,PS 65 The Academy of Innovative Learning,11171,98 Grant Street Staten Island 10301,-74.07879,40.63289,Voter,"[49, 75, 51]"
1985,STATEN IS,A,PS 65 The Academy of Innovative Learning,11171,Accessible door on Grant Street Staten Island 10301,-74.08,40.64,Handicap,"[49, 75, 51]"
1986,MANHATTAN,A,Isabella Geriatric Center,M0254,515 Audubon Avenue New York 10040,-73.927694,40.854506,Voter,"[33, 31, 97]"
1987,MANHATTAN,A,Isabella Geriatric Center,M0254,515 Audubon Avenue New York 10040,-73.927694,40.854506,Handicap,"[33, 31, 97]"
1988,BROOKLYN,A,PS 26 New,B0016,1014 Lafayette Avenue Brooklyn 11221,-73.931488,40.691976,Voter,"[21, 15, 26, 20, 18, 86]"
1989,BROOKLYN,A,PS 26 New,B0016,Enter on lafayette Ave Brooklyn 11221,-73.9523623,40.6899955,Handicap,"[21, 15, 26, 20, 18, 86]"
1990,STATEN IS,A,PS 58 Space Shuttle Columbia School,10858,77 Marsh Avenue Staten Island 10314,-74.16089,40.583319,Voter,"[13, 14]"
1991,STATEN IS,A,PS 58 Space Shuttle Columbia School,10858,77 Marsh Avenue Staten Island 10314,-74.16089,40.583319,Handicap,"[13, 14]"
1992,BROOKLYN,A,PS 169,B0242,4305 7 Avenue Brooklyn 11232,-74.001934,40.64603,Voter,"[4, 1, 3, 2, 82]"
1993,BROOKLYN,A,PS 169,B0242,Enter on 44th Street Brooklyn 11232,-73.9969268,40.6423665,Handicap,"[4, 1, 3, 2, 82]"
1994,BROOKLYN,A,Carey Gardens Community Ctr.,11735,2315 Surf Avenue Brooklyn 11224,-73.990489,40.573991,Voter,"[80, 13, 14, 15]"
1995,BROOKLYN,A,Carey Gardens Community Ctr.,11735,2315 Surf Avenue Brooklyn 11224,-73.990489,40.573991,Handicap,"[80, 13, 14, 15]"
1996,STATEN IS,A,South Beach Community Center,11012,155 Norway Avenue Staten Island 10305,-74.078997,40.594816,Voter,[40]
1997,STATEN IS,A,South Beach Community Center,11012,155 Norway Avenue Staten Island 10305,-74.078997,40.594816,Handicap,[40]
1998,BRONX,A,PS 97 Bronx,X0032,1375 Mace Avenue Bronx 10469,-73.846947,40.863072,Voter,"[33, 35, 36, 68, 34]"
1999,BRONX,A,PS 97 Bronx,X0032,Back of School via Seymour Ave Gate Bronx 10469,-73.8463374,40.8681232,Handicap,"[33, 35, 36, 68, 34]"
2000,BROOKLYN,A,PS 132,B0189,320 Manhattan Avenue Brooklyn 11211,-73.945993,40.714746,Voter,"[20, 33, 22, 19]"
2001,BROOKLYN,A,PS 132,B0189,Enter on Conselyea Street Brooklyn 11211,-73.9464354,40.7151405,Handicap,"[20, 33, 22, 19]"
2002,BRONX,A,PS 56,X0133,341 East 207 Street Bronx 10467,-73.87504,40.87526,Voter,"[94, 75, 80, 78, 99, 81, 91, 79, 77]"
2003,BRONX,A,PS 56,X0133,Thru playground school entrance on Decatur Ave Bronx 10467,-73.892273,40.865478,Handicap,"[94, 75, 80, 78, 99, 81, 91, 79, 77]"
2004,BROOKLYN,A,St. Augustine's Episcopal Church,10326,4301 Avenue D Brooklyn 11203,-73.935882,40.641855,Voter,"[24, 80, 25]"
2005,BROOKLYN,A,St. Augustine's Episcopal Church,10326,4301 Avenue D Brooklyn 11203,-73.935882,40.641855,Handicap,"[24, 80, 25]"
2006,MANHATTAN,A,HS Fashion Industry,00019,225 West 24 Street New York 10011,-73.99651,40.745445,Voter,"[37, 104, 106, 105]"
2007,MANHATTAN,A,HS Fashion Industry,00019,225 West 24 Street New York 10011,-73.99651,40.745445,Handicap,"[37, 104, 106, 105]"
2008,MANHATTAN,A,Esplanade Gardens,M0028,129 West 147 Street New York 10039,-73.935995,40.822588,Voter,"[18, 19, 20]"
2009,MANHATTAN,A,Esplanade Gardens,M0028,129 West 147 Street New York 10039,-73.935995,40.822588,Handicap,"[18, 19, 20]"
2010,BROOKLYN,A,PS 384,B0136,242 Cooper Street Brooklyn 11207,-73.904894,40.690113,Voter,"[62, 61, 39, 73, 87, 86]"
2011,BROOKLYN,A,PS 384,B0136,242 Cooper Street Brooklyn 11207,-73.904894,40.690113,Handicap,"[62, 61, 39, 73, 87, 86]"
2012,BROOKLYN,A,PS 223 IS,B0236,4200 16th Avenue Brooklyn 11204,-73.981833,40.634908,Voter,"[3, 20, 25, 4, 21, 71, 5]"
2013,BROOKLYN,A,PS 223 IS,B0236,Enter on 42nd St. through school yard Brooklyn 11204,-73.9900112,40.6400162,Handicap,"[3, 20, 25, 4, 21, 71, 5]"
2014,QUEENS,A,PS 64-Joseph P. Addabbo,Q0261,82-01 101 Avenue Ozone Park 11416,-73.856776,40.681901,Voter,"[31, 45, 30, 67, 68, 43, 66, 29, 27]"
2015,QUEENS,A,PS 64-Joseph P. Addabbo,Q0261,Main Building Entrance on 83rd Street Ozone Park 11416,-73.8569869,40.6826411,Handicap,"[31, 45, 30, 67, 68, 43, 66, 29, 27]"
2016,BRONX,A,Eastchester Community Center,10603,3016 Yates Ave Bronx 10469,-73.853774,40.870201,Voter,"[21, 23, 22, 24]"
2017,BRONX,A,Eastchester Community Center,10603,3016 Yates Avenue Bronx 10469,-73.853774,40.870201,Handicap,"[21, 23, 22, 24]"
2018,MANHATTAN,A,East River Housing II,10309,575 Grand Street New York 10002,-73.97911,40.71361,Voter,[45]
2019,MANHATTAN,A,East River Housing II,10309,575 GRAND ST New York 10002,-73.97911,40.71361,Handicap,[45]
2020,MANHATTAN,A,Int'l Pre-School,M0313,330 East 45 Street New York 10017,-73.969448,40.751043,Voter,"[14, 12, 15, 91, 93, 94]"
2021,MANHATTAN,A,Int'l Pre-School,M0313,330 East 45 Street New York 10017,-73.969448,40.751043,Handicap,"[14, 12, 15, 91, 93, 94]"
2022,MANHATTAN,A,NYU Alumni Hall,11193,33 3 Avenue New York 10003,-73.989131,40.730155,Voter,[37]
2023,MANHATTAN,A,NYU Alumni Hall,11193,33 3 Avenue New York 10003,-73.989131,40.730155,Handicap,[37]
2024,BROOKLYN,A,PS 249,B0386,18 Marlborough Road Brooklyn 11226,-73.96619,40.649646,Voter,"[48, 8, 18, 7, 4, 72, 6, 3, 15, 76]"
2025,BROOKLYN,A,PS 249,B0386,Enter on Caton Avenue Brooklyn 11226,-73.96,40.65,Handicap,"[48, 8, 18, 7, 4, 72, 6, 3, 15, 76]"
2026,BROOKLYN,A,PS 256,B0034,114 Kosciuszko Street Brooklyn 11216,-73.949822,40.690671,Voter,"[36, 79, 16, 37, 15, 21]"
2027,BROOKLYN,A,PS 256,B0034,To left of main entrance on Kosciuszko Street Brooklyn 11216,-73.95,40.68,Handicap,"[36, 79, 16, 37, 15, 21]"
2028,BRONX,A,Morris HS Academy for Collaborative Studies,X0226,1110 Boston Road Bronx 10456,-73.904544,40.827262,Voter,"[43, 44]"
2029,BRONX,A,Morris HS Academy for Collaborative Studies,X0226,School Entrance on 166 Street Bronx 10456,-73.91,40.82,Handicap,"[43, 44]"
2030,BRONX,A,JHS 45 Thomas C. Giordano MS 45,X0098,2502 Lorillard Place Bronx 10458,-73.887171,40.858502,Voter,"[7, 39, 58, 62, 37, 9, 56, 55]"
2031,BRONX,A,JHS 45 Thomas C. Giordano MS 45,X0098,To Left of Main Entrance on corner of E 189 St Bronx 10458,-84.2539813003493,49.4515636581,Handicap,"[7, 39, 58, 62, 37, 9, 56, 55]"
2032,QUEENS,A,Arverne Pilgrim Church,11258,74-16 Beach Channel Drive Arverne 11692,-73.802868,40.590815,Voter,"[39, 21, 48]"
2033,QUEENS,A,Arverne Pilgrim Church,11258,Side Entrance on Beach 75th Street Arverne 11692,-73.8031436,40.591846,Handicap,"[39, 21, 48]"
2034,MANHATTAN,A,Gregorio Luperon High School,11261,501 West 165 Street New York 10032,-73.938636,40.83828,Voter,"[2, 92]"
2035,MANHATTAN,A,Gregorio Luperon High School,11261,501 West 165 Street New York 10032,-73.938636,40.83828,Handicap,"[2, 92]"
2036,MANHATTAN,A,Master Apartments,10593,310 Riverside Drive New York 10025,-73.971222,40.800489,Voter,[64]
2037,MANHATTAN,A,Master Apartments,10593,310 Riverside Drive New York 10025,-73.971222,40.800489,Handicap,[64]
2038,QUEENS,A,The Vallone Family Senior Residence,11284,21-05 30 Drive Astoria 11102,-73.928716,40.768209,Voter,"[10, 72]"
2039,QUEENS,A,The Vallone Family Senior Residence,11284,21-05 30 Drive Astoria 11102,-73.928716,40.768209,Handicap,"[10, 72]"
2040,BROOKLYN,A,The Waterford on the Bay,10678,2900 Bragg Street Brooklyn 11235,-73.933015,40.583501,Voter,"[48, 93, 90]"
2041,BROOKLYN,A,The Waterford on the Bay,10678,2900 Bragg Street Brooklyn 11235,-73.933015,40.583501,Handicap,"[48, 93, 90]"
2042,QUEENS,A,PS 193-Alfred J. Kennedy,Q0062,152-20 11 Avenue Whitestone 11357,-73.809516,40.792326,Voter,"[76, 17, 15, 14, 23, 13, 16, 51, 77, 18]"
2043,QUEENS,A,PS 193-Alfred J. Kennedy,Q0062,Entrance on 12th Avenue Whitestone 11357,-73.8075592,40.7914363,Handicap,"[76, 17, 15, 14, 23, 13, 16, 51, 77, 18]"
2044,QUEENS,A,PS 50-Talfourd Lawn Elementary School,Q0050,143-26 101 Avenue Jamaica 11435,-73.806931,40.695142,Voter,"[24, 23, 17, 21, 13, 12, 18]"
2045,QUEENS,A,PS 50-Talfourd Lawn Elementary School,Q0050,Through gate on 101 Avenue and Sean Bell Way Jamaica 11435,-84.2539813003493,49.4515636581,Handicap,"[24, 23, 17, 21, 13, 12, 18]"
2046,MANHATTAN,A,21st Century Leadership Academy,11263,501 West 152 Street New York 10031,-73.944731,40.829911,Voter,"[34, 36, 37, 35, 33, 105, 95, 101, 26]"
2047,MANHATTAN,A,21st Century Leadership Academy,11263,Amsterdam Ave (between School & Church) New York 10031,-73.9574366,40.8120716,Handicap,"[34, 36, 37, 35, 33, 105, 95, 101, 26]"
2048,MANHATTAN,A,PS 34,M0288,730 East 12 Street New York 10009,-73.975183,40.726378,Voter,"[28, 30, 29, 27, 25]"
2049,MANHATTAN,A,PS 34,M0288,730 East 12 Street New York 10009,-73.975183,40.726378,Handicap,"[28, 30, 29, 27, 25]"
2050,BROOKLYN,A,PS 161,B0177,330 Crown Street Brooklyn 11225,-73.949215,40.666038,Voter,"[40, 77, 35, 63, 60, 85, 62]"
2051,BROOKLYN,A,PS 161,B0177,330 Crown Street Brooklyn 11225,-73.949215,40.666038,Handicap,"[40, 77, 35, 63, 60, 85, 62]"
2052,BRONX,A,PS 179 (PS 40),10075,468 East 140 Street Bronx 10454,-73.919871,40.809399,Voter,"[57, 59, 58]"
2053,BRONX,A,PS 179 (PS 40),10075,Exit 7 on East 139 Street Bronx 10454,-73.92,40.81,Handicap,"[57, 59, 58]"
2054,STATEN IS,A,Summerfield UMC,11005,104 Harbor Road Staten Island 10303,-74.160451,40.634258,Voter,"[45, 44, 43, 42]"
2055,STATEN IS,A,Summerfield UMC,11005,104 Harbor Road Staten Island 10303,-74.160451,40.634258,Handicap,"[45, 44, 43, 42]"
2056,MANHATTAN,A,PS 2 (Meyer London),M0024,122 Henry Street New York 10002,-73.99135,40.713167,Voter,"[32, 34, 59]"
2057,MANHATTAN,A,PS 2 (Meyer London),M0024,Madison Street New York 10002,-73.9907413,40.7127013,Handicap,"[32, 34, 59]"
2058,BRONX,A,Highbridge Gardens Community Center,X0015,1155 University Avenue Bronx 10452,-73.92844,40.8369,Voter,"[77, 3]"
2059,BRONX,A,Highbridge Gardens Community Center,X0015,1155 University Avenue Bronx 10452,-73.92844,40.8369,Handicap,"[77, 3]"
2060,BROOKLYN,A,PS 269,B0104,1957 Nostrand Avenue Brooklyn 11210,-73.947975,40.637746,Voter,"[45, 43, 18, 17, 71, 19, 44, 46, 74, 80]"
2061,BROOKLYN,A,PS 269,B0104,Left side of Main Entrance on Nostrand Avenue Brooklyn 11210,-73.9483793,40.6415604,Handicap,"[45, 43, 18, 17, 71, 19, 44, 46, 74, 80]"
2062,QUEENS,A,JHS 217-Robert A. Van Wyck,Q0266,85-05 144 Street Jamaica 11435,-73.812335,40.7102,Voter,"[67, 45, 47, 16, 50, 85]"
2063,QUEENS,A,JHS 217-Robert A. Van Wyck,Q0266,85-05 144 Street Jamaica 11435,-73.812335,40.7102,Handicap,"[67, 45, 47, 16, 50, 85]"
2064,QUEENS,A,PS 186-Castlewood,Q0129,252-12 72 Avenue Bellerose 11426,-73.721863,40.749763,Voter,"[2, 1, 3, 15, 72, 4]"
2065,QUEENS,A,PS 186-Castlewood,Q0129,Side Entrance on 72nd Avenue towards Little Neck Pkwy Bellerose 11426,-73.7213259,40.7502572,Handicap,"[2, 1, 3, 15, 72, 4]"
2066,MANHATTAN,A,YM & YWHA (Nagle Ave),10251,54 Nagle Avenue New York 10040,-73.929417,40.860052,Voter,"[41, 91]"
2067,MANHATTAN,A,YM & YWHA (Nagle Ave),10251,54 Nagle Avenue New York 10040,-73.929417,40.860052,Handicap,"[41, 91]"
2068,QUEENS,A,Queens Library at Lefrak City,11767,98-30 57 Avenue Corona 11368,-73.861252,40.737473,Voter,"[18, 17]"
2069,QUEENS,A,Queens Library at Lefrak City,11767,98-30 57 Avenue (Lower Level) Corona 11368,-73.861252,40.737473,Handicap,"[18, 17]"
2070,BROOKLYN,A,PS 971,11245,6214 4 Avenue Brooklyn 11220,-74.020161,40.639467,Voter,"[63, 28]"
2071,BROOKLYN,A,PS 971,11245,6214 4 Avenue Brooklyn 11220,-74.020161,40.639467,Handicap,"[63, 28]"
2072,BRONX,A,PS 78 Anne Hutchinson,X0034,1400 Needham Avenue Bronx 10469,-73.85071,40.878652,Voter,"[19, 18, 17, 20, 41, 15, 6, 16, 11, 13]"
2073,BRONX,A,PS 78 Anne Hutchinson,X0034,"Thru School Yard, side of Main entrance Bronx 10469",-73.850228,40.866931,Handicap,"[19, 18, 17, 20, 41, 15, 6, 16, 11, 13]"
2074,BRONX,A,MS 143 The Marie Curie School for Health Professions,X0020,120 West 231 Street Bronx 10463,-73.9016,40.87553,Voter,"[6, 54, 52, 7, 68]"
2075,BRONX,A,MS 143 The Marie Curie School for Health Professions,X0020,120 West 231 Street Bronx 10463,-73.9016,40.87553,Handicap,"[6, 54, 52, 7, 68]"
2076,BROOKLYN,A,PS 1,B0185,309 47 Street Brooklyn 11220,-74.011833,40.649091,Voter,"[35, 56, 50, 66, 78]"
2077,BROOKLYN,A,PS 1,B0185,309 47 Street (Left side of the driveway) Brooklyn 11220,-74.011833,40.649091,Handicap,"[35, 56, 50, 66, 78]"
2078,QUEENS,A,PS 99-Kew Gardens,Q0262,82-37 Kew Gardens Road Kew Gardens 11415,-73.82821,40.71131,Voter,"[8, 12, 18, 25, 22, 7, 3, 15, 6, 4, 88]"
2079,QUEENS,A,PS 99-Kew Gardens,Q0262,Side Entrance on 82nd Road Kew Gardens 11415,-77.24,44.22,Handicap,"[8, 12, 18, 25, 22, 7, 3, 15, 6, 4, 88]"
2080,BROOKLYN,A,IS 293,B0003,284 Baltic Street Brooklyn 11201,-73.993335,40.685317,Voter,"[49, 50, 105, 51]"
2081,BROOKLYN,A,IS 293,B0003,Butler Street Brooklyn 11201,-73.9870155,40.6820595,Handicap,"[49, 50, 105, 51]"
2082,BROOKLYN,A,Willoughby Sr Ctr,11414,105 North Portland Avenue Brooklyn 11205,-73.975862,40.694618,Voter,"[13, 12, 6]"
2083,BROOKLYN,A,Willoughby Sr Ctr,11414,105 North Portland Avenue Brooklyn 11205,-73.975862,40.694618,Handicap,"[13, 12, 6]"
2084,BROOKLYN,A,Flatbush Park Jewish Center,11118,6363 Avenue U Brooklyn 11234,-73.912733,40.616373,Voter,"[50, 51, 55, 54, 52, 53, 32]"
2085,BROOKLYN,A,Flatbush Park Jewish Center,11118,Enter on East 64th St Brooklyn 11234,-79.0044,44.0,Handicap,"[50, 51, 55, 54, 52, 53, 32]"
2086,BROOKLYN,A,Stuy-Park Houses,10443,77 New York Avenue Brooklyn 11216,-73.946832,40.677145,Voter,"[55, 56]"
2087,BROOKLYN,A,Stuy-Park Houses,10443,77 New York Avenue Brooklyn 11216,-73.946832,40.677145,Handicap,"[55, 56]"
2088,STATEN IS,A,Berry Community Center,S0025,211 Jefferson Street Staten Island 10306,-74.101187,40.586978,Voter,[75]
2089,STATEN IS,A,Berry Community Center,S0025,211 Jefferson Street Staten Island 10306,-74.101187,40.586978,Handicap,[75]
2090,QUEENS,A,Queen of Angels Parish Center,Q0180,43-18 Skillman Avenue Sunnyside 11104,-73.920018,40.746671,Voter,"[50, 27, 30, 29, 28, 82, 80]"
2091,QUEENS,A,Queen of Angels Parish Center,Q0180,Corner Entrance on Skillman Avenue & 44th Street Sunnyside 11104,-73.917893,40.746584,Handicap,"[50, 27, 30, 29, 28, 82, 80]"
2092,BROOKLYN,A,PS 160,B0266,5105 Fort Hamilton Parkway Brooklyn 11219,-73.99913,40.636998,Voter,"[33, 31, 6, 60, 4, 68]"
2093,BROOKLYN,A,PS 160,B0266,Enter on 52nd Street Brooklyn 11219,-73.9264845,40.6354668,Handicap,"[33, 31, 6, 60, 4, 68]"
2094,MANHATTAN,A,Columbia Housing,10926,414 West 120 Street New York 10027,-73.958642,40.808916,Voter,[65]
2095,MANHATTAN,A,Columbia Housing,10926,414 West 120th Street New York 10027,-73.958642,40.808916,Handicap,[65]
2096,QUEENS,A,PS 80-Thurgood Marshall Magnet,Q0084,171-05 137 Avenue Jamaica 11434,-73.769049,40.673143,Voter,"[60, 63, 59, 61, 62, 84]"
2097,QUEENS,A,PS 80-Thurgood Marshall Magnet,Q0084,171-05 137 Avenue Jamaica 11434,-73.769049,40.673143,Handicap,"[60, 63, 59, 61, 62, 84]"
2098,BROOKLYN,A,Sr Citizen Club,B0241,430 Dumont Avenue Brooklyn 11212,-73.903149,40.664622,Voter,"[64, 62]"
2099,BROOKLYN,A,Sr Citizen Club,B0241,430 Dumont Avenue Brooklyn 11212,-73.903149,40.664622,Handicap,"[64, 62]"
2100,BRONX,A,Glad Tidings Assembly,10591,2 Van Cortlandt Avenue E Bronx 10468,-73.887387,40.876937,Voter,"[30, 34, 29, 73]"
2101,BRONX,A,Glad Tidings Assembly,10591,2 Van Cortlandt Avenue East Bronx 10468,-73.887387,40.876937,Handicap,"[30, 34, 29, 73]"
2102,MANHATTAN,A,Drew Hamilton Houses,M0121,220 West 143 Street New York 10030,-73.941213,40.820655,Voter,"[60, 61, 51, 52, 50, 59, 98]"
2103,MANHATTAN,A,Drew Hamilton Houses,M0121,220 WEST 143 STREET New York 10030,-73.941213,40.820655,Handicap,"[60, 61, 51, 52, 50, 59, 98]"
2104,MANHATTAN,A,HS For Leadership,10611,90 Trinity Place New York 10006,-74.012375,40.708923,Voter,"[93, 10, 91, 11, 92, 9]"
2105,MANHATTAN,A,HS For Leadership,10611,90 Trinity Place New York 10006,-74.012375,40.708923,Handicap,"[93, 10, 91, 11, 92, 9]"
2106,BRONX,A,Baychester Community Center,X0021,1220 East 229 Street Bronx 10466,-73.842808,40.884473,Voter,"[61, 57, 64, 55, 75, 56]"
2107,BRONX,A,Baychester Community Center,X0021,1220 East 229 Street Bronx 10466,-73.842808,40.884473,Handicap,"[61, 57, 64, 55, 75, 56]"
2108,MANHATTAN,A,Fort Tryon Center for Rehabilitation & Nursing,11575,801 West 190 Street New York 10040,-73.934608,40.856973,Voter,"[84, 85, 83]"
2109,MANHATTAN,A,Fort Tryon Center for Rehabilitation & Nursing,11575,801 West 190 Street New York 10040,-73.934608,40.856973,Handicap,"[84, 85, 83]"
2110,QUEENS,A,Queens Botanical Gardens,Q0181,43-50 Main Street Flushing 11355,-73.827473,40.751153,Voter,"[51, 47, 50]"
2111,QUEENS,A,Queens Botanical Gardens,Q0181,43-50 Main Street Flushing 11355,-73.827473,40.751153,Handicap,"[51, 47, 50]"
2112,MANHATTAN,A,Bonifacio Cora Texidor Housing for the Elderly,11489,7 East 116 Street New York 10029,-73.945458,40.800447,Voter,"[74, 63]"
2113,MANHATTAN,A,Bonifacio Cora Texidor Housing for the Elderly,11489,7 East 116 Street New York 10029,-73.945458,40.800447,Handicap,"[74, 63]"
2114,MANHATTAN,A,PS 234 (Independence),10222,292 Greenwich Street New York 10007,-74.011286,40.71596,Voter,"[9, 11, 8, 13, 12, 3, 6, 99, 105]"
2115,MANHATTAN,A,PS 234 (Independence),10222,292 Greenwich Street New York 10007,-74.011286,40.71596,Handicap,"[9, 11, 8, 13, 12, 3, 6, 99, 105]"
2116,BROOKLYN,A,PS 69,10784,6302 9 Avenue Brooklyn 11220,-74.009522,40.632386,Voter,"[15, 7, 55, 56]"
2117,BROOKLYN,A,PS 69,10784,6302 9th Avenue Brooklyn 11220,-74.009522,40.632386,Handicap,"[15, 7, 55, 56]"
2118,BRONX,A,PS 42 Claremont,X0221,1537 Washington Avenue Bronx 10457,-73.903025,40.83856,Voter,"[42, 30, 83]"
2119,BRONX,A,PS 42 Claremont,X0221,Back school ent thru yard on Claremont Pkwy Bronx 10457,-73.8972155,40.845307500000004,Handicap,"[42, 30, 83]"
2120,MANHATTAN,A,Antler Apartments,10927,2079 8 Avenue New York 10026,-73.957187,40.802301,Voter,"[91, 106, 107]"
2121,MANHATTAN,A,Antler Apartments,10927,2079 8th Avenue New York 10026,-73.957187,40.802301,Handicap,"[91, 106, 107]"
2122,BROOKLYN,A,John Jay HS,B0133,237 7 Avenue Brooklyn 11215,-73.979003,40.669698,Voter,"[78, 79, 71, 80, 75, 103, 92, 84, 91]"
2123,BROOKLYN,A,John Jay HS,B0133,237 7 Avenue Brooklyn 11215,-73.979003,40.669698,Handicap,"[78, 79, 71, 80, 75, 103, 92, 84, 91]"
2124,QUEENS,A,PS 129-Patricia Larkin,Q0032,128-02 7 Avenue College Point 11356,-73.839656,40.790451,Voter,"[67, 57, 68, 59, 66, 87]"
2125,QUEENS,A,PS 129-Patricia Larkin,Q0032,Side Entrance located midway on 128th Street College Point 11356,-73.8404549,40.7848523,Handicap,"[67, 57, 68, 59, 66, 87]"
2126,BROOKLYN,A,Roosevelt Hall,11621,2946 Bedford Avenue Brooklyn 11210,-73.952474,40.630805,Voter,"[53, 52, 52, 53, 62, 54, 55, 98, 81]"
2127,BROOKLYN,A,Roosevelt Hall,11621,2946 Bedford Avenue Brooklyn 11210,-73.952474,40.630805,Handicap,"[53, 52, 52, 53, 62, 54, 55, 98, 81]"
2128,QUEENS,A,Fairview Owners Corp.,Q0215,61-20 Grand Central Parkway Forest Hills 11375,-73.847042,40.738337,Voter,[55]
2129,QUEENS,A,Fairview Owners Corp.,Q0215,61-20 Grand Central Parkway Forest Hills 11375,-73.847042,40.738337,Handicap,[55]
2130,QUEENS,A,"PS 128-Lorraine Tuzzo,Juniper Valley Elementary",Q0237,69-10 65 Drive Middle Village 11379,-73.886189,40.715218,Voter,"[12, 76, 15, 14, 77]"
2131,QUEENS,A,"PS 128-Lorraine Tuzzo,Juniper Valley Elementary",Q0237,69th Place & 65th Drive Middle Village 11379,-73.8865358,40.7153688,Handicap,"[12, 76, 15, 14, 77]"
2132,BRONX,A,MS 101 Edward R. Byrne,X0109,2750 Lafayette Avenue Bronx 10465,-73.829443,40.827237,Voter,"[19, 21, 22, 18]"
2133,BRONX,A,MS 101 Edward R. Byrne,X0109,2750 Lafayette Avenue Bronx 10465,-73.829443,40.827237,Handicap,"[19, 21, 22, 18]"
2134,QUEENS,A,The Center at Maple Grove,11745,127-15 Kew Gardens Road Kew Gardens 11415,-73.82398,40.70788,Voter,[9]
2135,QUEENS,A,The Center at Maple Grove,11745,127-15 Kew Gardens Road Kew Gardens 11415,-73.82398,40.70788,Handicap,[9]
2136,BROOKLYN,A,PS 205,B0301,6701 20 Avenue Brooklyn 11204,-73.987159,40.614961,Voter,"[35, 38, 40, 39, 23, 70]"
2137,BROOKLYN,A,PS 205,B0301,6701 20 Avenue Brooklyn 11204,-73.987159,40.614961,Handicap,"[35, 38, 40, 39, 23, 70]"
2138,MANHATTAN,A,PS 38 or 121,M0134,232 East 103 Street New York 10029,-73.9446,40.788899,Voter,[21]
2139,MANHATTAN,A,PS 38 or 121,M0134,East 102nd Street (Through Walkway) New York 10029,-73.9454215,40.78893,Handicap,[21]
2140,BRONX,A,Grace Dodge Vocational HS,X0223,2474 Crotona Avenue Bronx 10458,-73.882703,40.855298,Voter,"[6, 42, 8, 4, 70]"
2141,BRONX,A,Grace Dodge Vocational HS,X0223,2474 Crotona Ave Bronx 10458,-73.882703,40.855298,Handicap,"[6, 42, 8, 4, 70]"
2142,MANHATTAN,A,Masaryk Towers,M0290,77 Columbia Street New York 10002,-73.980071,40.71802,Voter,"[50, 49, 1]"
2143,MANHATTAN,A,Masaryk Towers,M0290,77 Columbia Street New York 10002,-73.980071,40.71802,Handicap,"[50, 49, 1]"
2144,QUEENS,A,New York Irish Center,11135,10-40 Jackson Avenue Long Island City 11101,-73.95306,40.742143,Voter,[22]
2145,QUEENS,A,New York Irish Center,11135,10-40 Jackson Avenue Long Island City 11101,-73.95306,40.742143,Handicap,[22]
2146,BROOKLYN,A,Marlboro Memorial Post,11493,300 Avenue X Brooklyn 11223,-73.971637,40.590248,Voter,"[41, 38, 43, 39]"
2147,BROOKLYN,A,Marlboro Memorial Post,11493,300 Avenue X Brooklyn 11223,-73.971637,40.590248,Handicap,"[41, 38, 43, 39]"
2148,BRONX,A,PS 62 Inocensio Casanova,X0178,660 Fox Street Bronx 10455,-73.900256,40.813974,Voter,"[49, 50, 51, 41, 85, 42, 85, 52]"
2149,BRONX,A,PS 62 Inocensio Casanova,X0178,660 Fox Street Bronx 10455,-73.900256,40.813974,Handicap,"[49, 50, 51, 41, 85, 42, 85, 52]"
2150,BRONX,A,Bronx Center For Rehabilitation,10420,1010 Underhill Avenue Bronx 10472,-73.861077,40.826703,Voter,"[93, 94, 73]"
2151,BRONX,A,Bronx Center For Rehabilitation,10420,Through parking lot gate on Underhill Avenue Bronx 10472,-73.857904,40.841016,Handicap,"[93, 94, 73]"
2152,MANHATTAN,A,Robert Wagner Middle School,M0129,225 East 75 Street New York 10021,-73.957831,40.771139,Voter,"[39, 68, 38, 37, 65, 88, 69, 30, 70, 47, 46]"
2153,MANHATTAN,A,Robert Wagner Middle School,M0129,225 EAST 75 Street New York 10021,-73.957831,40.771139,Handicap,"[39, 68, 38, 37, 65, 88, 69, 30, 70, 47, 46]"
2154,MANHATTAN,A,158th & Riverside Drive Housing Co. Inc.,M0063,156-20 Riverside Drive West New York 10032,-73.948544,40.835408,Voter,"[92, 47, 46]"
2155,MANHATTAN,A,158th & Riverside Drive Housing Co. Inc.,M0063,156-20 Riverside Drive West New York 10032,-73.948544,40.835408,Handicap,"[92, 47, 46]"
2156,QUEENS,A,PS 244-Active Learning Elementary School,11152,137-20 Franklin Avenue Flushing 11355,-73.826292,40.754666,Voter,"[36, 43, 35, 44]"
2157,QUEENS,A,PS 244-Active Learning Elementary School,11152,137-20 Franklin Ave Flushing 11355,-73.826292,40.754666,Handicap,"[36, 43, 35, 44]"
2158,BROOKLYN,A,IS 324,11280,800 Gates Avenue Brooklyn 11221,-73.932454,40.68819,Voter,"[30, 5, 29, 34]"
2159,BROOKLYN,A,IS 324,11280,800 Gates Avenue Brooklyn 11221,-73.932454,40.68819,Handicap,"[30, 5, 29, 34]"
